NodeID,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31
5810,-88.99032,-106.93456,-92.54637,-75.30134,91.86516,77.58013,114.94474,39.459003,46.30177,94.61174,-99.264336,96.14952,126.075165,55.082874,53.58378,121.50464,-116.98232,-124.2941,60.22735,85.439575,117.13735,8.604202,65.29833,122.550835,-104.97206,124.25089,-74.741104,16.857332,109.21242,-48.503998,-119.235374,-116.95733
3748,-92.134636,-110.37675,-95.588036,-77.83234,94.76336,80.117546,118.65691,40.80855,47.81039,97.62492,-102.57372,99.33245,130.36497,57.061413,55.4823,125.52239,-120.84259,-128.4083,62.311504,88.40229,121.00672,8.910292,67.48178,126.54261,-108.34909,128.32422,-77.442055,17.49592,112.9548,-50.35413,-123.38313,-120.69159
4006,-92.134636,-110.37675,-95.588036,-77.83234,94.76336,80.117546,118.65691,40.80855,47.81039,97.62492,-102.57372,99.33245,130.36497,57.061413,55.4823,125.52239,-120.84259,-128.4083,62.311504,88.40229,121.00672,8.910292,67.48178,126.54261,-108.34909,128.32422,-77.442055,17.49592,112.9548,-50.35413,-123.38313,-120.69159
4240,-87.01338,-104.7875,-90.64475,-73.71012,90.05711,75.98161,112.63922,38.6228,45.37381,92.74154,-97.19069,94.174065,123.40305,53.84199,52.402977,119.005905,-114.57161,-121.71736,58.90705,83.584564,114.736916,8.440724,63.935654,120.06525,-102.85303,121.71014,-73.0728,16.447014,106.86089,-47.336834,-116.65666,-114.6405
4532,-92.134636,-110.37675,-95.588036,-77.83234,94.76336,80.117546,118.65691,40.80855,47.81039,97.62492,-102.57372,99.33245,130.36497,57.061413,55.4823,125.52239,-120.84259,-128.4083,62.311504,88.40229,121.00672,8.910292,67.48178,126.54261,-108.34909,128.32422,-77.442055,17.49592,112.9548,-50.35413,-123.38313,-120.69159
5827,-72.406845,-88.65868,-76.41558,-61.930984,76.53309,64.119446,95.219444,32.364758,38.26446,78.61975,-81.71093,79.252655,103.311775,44.64447,43.576622,100.2304,-96.50506,-102.48682,49.20338,69.77655,96.642685,6.9721885,53.686256,101.40367,-87.07169,102.60441,-60.491665,13.502688,89.38031,-38.74468,-97.308586,-97.15823
6426,-88.99031,-106.93456,-92.54638,-75.30134,91.865166,77.58013,114.94474,39.459003,46.30177,94.61173,-99.264336,96.14952,126.075165,55.082874,53.58378,121.50464,-116.98232,-124.2941,60.22735,85.43958,117.13735,8.604202,65.29833,122.550835,-104.97206,124.25089,-74.7411,16.857332,109.21241,-48.503994,-119.235374,-116.95733
7783,-92.134636,-110.37675,-95.588036,-77.83234,94.76336,80.117546,118.65691,40.80855,47.81039,97.62492,-102.57372,99.33245,130.36497,57.061413,55.4823,125.52239,-120.84259,-128.4083,62.311504,88.40229,121.00672,8.910292,67.48178,126.54261,-108.34909,128.32422,-77.442055,17.49592,112.9548,-50.35413,-123.38313,-120.69159
8188,-74.52057,-91.02543,-78.49836,-63.639114,78.50402,65.849106,97.78317,33.271214,39.321465,80.69491,-83.974625,81.44773,106.2619,45.978218,44.85987,102.97877,-99.15226,-105.29579,50.60858,71.7863,99.295074,7.206132,55.194607,104.13446,-89.37391,105.411125,-62.33101,13.921775,91.930176,-39.988205,-100.13562,-99.72373
8200,-88.99031,-106.93456,-92.54638,-75.30134,91.865166,77.58013,114.94474,39.459003,46.30177,94.61173,-99.264336,96.14952,126.075165,55.082874,53.58378,121.50464,-116.98232,-124.2941,60.22735,85.43958,117.13735,8.604202,65.29833,122.550835,-104.97206,124.25089,-74.7411,16.857332,109.21241,-48.503994,-119.235374,-116.95733
9,-288.98856,-326.36917,-286.65115,-236.16365,275.24466,239.15186,351.3634,124.57003,143.19554,286.44965,-310.61423,299.3914,400.56512,181.28488,174.54565,377.53616,-363.4644,-386.1532,192.99608,274.35907,363.61862,29.207687,204.9155,376.4039,-319.68118,383.58218,-247.50209,57.707718,348.1056,-167.22878,-383.94272,-354.54956
1166,-152.64442,-176.9143,-154.40654,-126.52987,150.39607,129.07213,190.41267,66.60504,77.235306,155.82373,-166.59558,160.96553,213.52646,95.22045,92.08168,203.11151,-195.53764,-207.79784,102.47779,145.58887,195.75018,15.1695795,109.82437,203.51868,-173.44174,207.02907,-129.71526,29.784092,185.3046,-86.20869,-203.5363,-192.74281
1356,-306.71225,-345.7884,-303.83423,-250.4122,291.46268,253.45766,372.26944,132.09981,151.76068,303.4223,-329.32812,317.3774,424.87207,192.47357,185.26495,400.20233,-385.2841,-409.3239,204.76292,291.09674,385.42722,31.030722,217.26988,398.86545,-338.6782,406.51416,-262.8166,61.344196,369.2613,-177.76343,-407.39072,-375.57516
1465,-248.39618,-281.892,-247.29419,-203.52875,238.09644,206.38739,303.47736,107.321434,123.576225,247.57681,-267.7509,258.1974,344.89465,155.65936,149.99513,325.62268,-313.48804,-333.08026,166.04645,236.02496,313.66635,25.032822,176.61938,324.95657,-276.16675,331.0548,-212.43112,49.38206,299.65045,-143.10231,-330.24023,-306.39383
1555,-236.93347,-269.32086,-236.17168,-194.31178,227.6007,197.13138,289.9388,102.44931,118.02438,236.58846,-255.6381,246.55153,329.15875,148.42194,143.05951,310.95135,-299.36313,-318.08298,158.43678,225.19577,299.54654,23.844542,168.61978,310.41702,-263.87155,316.20624,-202.52011,47.03461,285.9599,-136.28865,-315.06488,-292.78278
1621,-152.64986,-176.92747,-154.41724,-126.53455,150.40295,129.07944,190.42812,66.60692,77.244774,155.83556,-166.60678,160.97913,213.54413,95.22452,92.08619,203.12534,-195.55202,-207.81071,102.48161,145.59654,195.76416,15.175569,109.83414,203.53174,-173.45123,207.04512,-129.72433,29.78364,185.316,-86.21264,-203.54974,-192.75644
1840,-153.68875,-178.06412,-155.42325,-127.37005,151.35486,129.91728,191.65237,67.04926,77.7453,156.82906,-167.70235,162.0313,214.96536,95.879715,92.71403,204.45227,-196.82909,-209.1685,103.17112,146.57684,197.0415,15.2803135,110.55674,204.84792,-174.56506,208.38838,-130.61981,29.996393,186.55492,-86.82918,-204.92204,-193.98726
1874,-309.8072,-349.17798,-306.8338,-252.89996,294.29404,255.95505,375.91846,133.41466,153.25531,306.38507,-332.59497,320.5169,429.1148,194.42706,187.13644,404.15903,-389.09283,-413.36902,206.81763,294.01907,389.234,31.348312,219.42615,402.78647,-341.9944,410.517,-265.49,61.97942,372.9544,-179.60274,-411.48416,-379.24533
2042,-247.66246,-281.08746,-246.58237,-202.93875,237.42467,205.79486,302.6109,107.00964,123.22099,246.87358,-266.97568,257.4521,343.8875,155.19617,149.55125,324.68387,-312.58408,-332.12036,165.55939,235.3319,312.76282,24.956942,176.10733,324.02603,-275.37973,330.10446,-211.79692,49.23173,298.77417,-142.6661,-329.2691,-305.5228
2574,-147.16179,-170.81503,-149.02608,-122.115685,145.32863,124.62538,183.81279,64.25474,74.49153,150.47296,-160.74686,155.28928,205.88387,91.75053,88.734695,195.99606,-188.69524,-200.55647,98.85217,140.37585,188.88123,14.516142,105.93441,196.47124,-167.51794,199.81523,-124.89679,28.691364,178.71431,-82.95305,-196.18457,-186.12305
2654,-172.39769,-198.55551,-173.55688,-142.41557,168.4948,145.01784,213.7224,75.01064,86.7792,174.73796,-187.44965,181.00418,240.59648,107.682816,104.02256,228.36847,-219.85193,-233.63817,115.590996,164.2369,220.06175,17.183418,123.59045,228.56212,-194.63356,232.60378,-146.75763,33.825275,208.88301,-97.93703,-229.6536,-216.17189
3015,-219.25642,-249.95801,-219.03596,-180.09897,211.42184,182.86462,269.0911,94.93579,109.48595,219.66678,-236.97527,228.62018,304.92624,137.26385,132.37054,288.3508,-277.60532,-294.97168,146.70036,208.50528,277.7987,22.03421,156.30203,288.01663,-244.92021,293.33533,-187.25658,43.40946,264.86108,-125.78355,-291.68665,-271.81958
3021,-299.39658,-337.7723,-296.7414,-244.53102,284.7685,247.55252,363.63983,128.99187,148.22496,296.4162,-321.60355,309.953,414.83835,187.85533,180.84035,390.8462,-376.27747,-399.75967,199.90605,284.18784,376.42502,30.277922,212.17009,389.5939,-330.83685,397.04852,-256.4949,59.843204,360.5288,-173.41505,-397.7118,-366.89618
3088,-145.27345,-168.7803,-147.21846,-120.597984,143.61732,123.104034,181.63417,63.46345,73.615685,148.70497,-158.7727,153.41852,203.34462,90.56419,87.60986,193.62555,-186.40471,-198.1091,97.58867,138.60724,186.60733,14.366293,104.64201,194.1163,-165.50424,197.41104,-123.30947,28.29246,176.4725,-81.8297,-193.73293,-183.93227
3203,-295.2176,-333.17316,-292.67484,-241.17018,280.9384,244.1719,358.68408,127.21716,146.18562,292.39474,-317.1757,305.68875,409.0784,185.21509,178.3086,385.482,-371.11096,-394.28036,197.13138,280.23352,371.26083,29.831608,209.24059,384.2797,-326.3473,391.61578,-252.87009,58.99036,355.52704,-170.92885,-392.1644,-361.91727
3375,-280.66196,-317.24786,-278.57974,-229.46959,267.62558,232.43193,341.5438,121.032166,139.17323,278.47763,-301.82376,290.9438,389.14847,176.02852,169.50993,366.88928,-353.2154,-375.26877,187.46806,266.49625,353.37448,28.352697,199.11305,365.8528,-310.75705,372.81067,-240.30884,55.99913,338.16785,-162.27983,-372.92847,-344.67352
3386,-178.65607,-205.43408,-179.64075,-147.4497,174.2342,150.07767,221.13545,77.67266,89.82468,180.75157,-194.07368,187.37872,249.2055,111.634384,107.811134,236.39247,-227.57896,-241.84134,119.745735,170.154,227.78815,17.84089,127.969925,236.51552,-201.35773,240.7329,-152.17438,35.101425,216.36772,-101.65653,-237.94992,-223.6181
3412,-219.16422,-249.79976,-218.90508,-180.02145,211.31586,182.77298,268.90515,94.893196,109.38402,219.51987,-236.83682,228.45831,304.7187,137.19891,132.29851,288.17276,-277.43237,-294.80737,146.64287,208.39519,277.6171,21.9722,156.19292,287.84506,-244.79388,293.14487,-187.12971,43.40539,264.71716,-125.72426,-291.50674,-271.64468
3571,-135.9836,-158.6268,-138.23059,-113.127594,135.11124,115.60859,170.70454,59.512222,69.15467,139.8359,-148.98373,144.02684,190.65428,84.70925,82.00565,181.777,-174.99663,-185.97144,91.41776,129.84964,175.20642,13.451162,98.186844,182.36198,-155.54538,185.40974,-115.32575,26.386923,165.39706,-76.31981,-181.48235,-172.94485
3752,-116.21376,-136.9369,-119.04731,-97.22226,116.96042,99.63333,147.32704,51.088043,59.58291,120.87109,-128.09956,123.943756,163.54411,72.244255,70.05665,156.47435,-150.63979,-160.07376,78.29442,111.18187,150.83945,11.436622,84.38941,157.26018,-134.3069,159.7605,-98.27372,22.359062,141.78658,-64.60116,-155.3342,-149.46022
3811,-177.62952,-204.3253,-178.65727,-146.62491,173.29836,149.25516,219.9445,77.23507,89.34385,179.78351,-193.00186,186.35507,247.82063,110.98811,107.19343,235.09502,-226.3321,-240.51117,119.06464,169.19058,226.54132,17.748295,127.267624,235.22787,-200.26465,239.42387,-151.29848,34.88773,215.15309,-101.048454,-236.6066,-222.41663
4007,-215.0936,-245.39542,-214.9986,-176.75165,207.61043,179.50406,264.1778,93.16613,107.47245,215.67912,-232.57837,224.3943,299.21603,134.63597,129.85274,283.02576,-272.4786,-289.52695,143.93674,204.57379,272.6741,21.605654,153.39903,282.7387,-240.4557,287.94586,-183.66042,42.556683,259.89066,-123.30968,-286.17868,-266.8799
4147,-112.99657,-133.34431,-115.880135,-94.62958,113.98085,97.01372,143.43764,49.712936,57.963768,117.72055,-124.656624,120.60164,159.04555,70.20948,68.09577,152.29144,-146.61148,-155.81017,76.162155,108.119644,146.80025,11.054537,82.09515,153.1147,-130.81897,155.50679,-95.45017,21.720203,137.90767,-62.691525,-151.0179,-145.56644
4413,-247.35493,-280.75027,-246.28403,-202.69148,237.14314,205.54652,302.24777,106.878975,123.07212,246.57886,-266.6508,257.13974,343.46542,155.00204,149.36523,324.2904,-312.2052,-331.71805,165.35526,235.04143,312.38416,24.92514,175.89275,323.63608,-275.0499,329.70618,-211.53113,49.168728,298.4069,-142.48329,-328.8621,-305.15775
4688,-247.35593,-280.753,-246.28616,-202.69228,237.14444,205.54803,302.25095,106.879326,123.074,246.5811,-266.65292,257.14243,343.46906,155.00272,149.36603,324.29297,-312.208,-331.72067,165.35602,235.04285,312.38687,24.92634,175.89474,323.6386,-275.05176,329.70947,-211.53276,49.168587,298.4092,-142.48404,-328.86472,-305.16034
5144,-290.03403,-327.51627,-287.666,-237.00429,276.20184,239.99657,352.59875,125.01414,143.70238,287.45227,-311.7195,300.4542,402.00143,181.94505,175.17827,378.8747,-364.75333,-387.52148,193.6903,275.347,364.90677,29.316437,205.6457,377.73047,-320.80273,384.93704,-248.40645,57.921886,349.35483,-167.85036,-385.3274,-355.7914
5155,-185.95482,-213.45343,-186.73415,-153.32025,180.92534,155.97792,229.77672,80.77614,93.373726,187.76183,-201.7974,194.80977,259.24258,116.24275,112.22872,245.74751,-236.58806,-251.40579,124.591675,177.05377,236.79507,18.60548,133.0756,245.78781,-209.19788,250.20953,-158.48949,36.59083,225.09573,-105.994545,-247.62291,-232.2988
5268,-164.10016,-189.48921,-165.5305,-135.7442,160.90059,138.32913,203.96237,71.47948,82.7932,166.81592,-178.70757,172.61395,229.25842,102.44985,99.01112,217.78217,-209.66376,-222.80344,110.08307,156.41232,209.87535,16.355602,117.827484,218.06422,-185.74469,221.89188,-139.6139,32.121895,198.99455,-93.012184,-218.70409,-206.35529
5926,-116.21376,-136.9369,-119.04731,-97.22226,116.96042,99.63333,147.32704,51.088043,59.58291,120.87109,-128.09956,123.943756,163.54411,72.244255,70.05665,156.47435,-150.63979,-160.07376,78.29442,111.18187,150.83945,11.436622,84.38941,157.26018,-134.3069,159.7605,-98.27372,22.359062,141.78658,-64.60116,-155.3342,-149.46022
5929,-280.66196,-317.2479,-278.57974,-229.46962,267.6256,232.43196,341.54382,121.032166,139.17325,278.47766,-301.82376,290.94382,389.14847,176.02853,169.50995,366.8893,-353.21542,-375.2688,187.46808,266.49628,353.3745,28.3527,199.11305,365.85284,-310.75708,372.8107,-240.30887,55.999134,338.16788,-162.27985,-372.9285,-344.67355
6021,-116.21376,-136.9369,-119.04731,-97.22226,116.96042,99.63333,147.32704,51.088043,59.58291,120.87109,-128.09956,123.943756,163.54411,72.244255,70.05665,156.47435,-150.63979,-160.07376,78.29442,111.18187,150.83945,11.436622,84.38941,157.26018,-134.3069,159.7605,-98.27372,22.359062,141.78658,-64.60116,-155.3342,-149.46022
6031,-164.10002,-189.48888,-165.53021,-135.74411,160.90044,138.32893,203.96196,71.47944,82.79294,166.81563,-178.70728,172.61359,229.25797,102.44975,99.011024,217.78183,-209.66338,-222.80312,110.08297,156.41214,209.875,16.355442,117.82722,218.0639,-185.74446,221.89145,-139.61368,32.12192,198.99425,-93.01209,-218.70372,-206.3549
6382,-172.39574,-198.55334,-173.55498,-142.414,168.49301,145.01627,213.72006,75.00981,86.77824,174.73608,-187.44757,181.00218,240.59378,107.68158,104.02138,228.36595,-219.8495,-233.63559,115.5897,164.23503,220.05934,17.183208,123.58907,228.55963,-194.63145,232.60123,-146.75594,33.82488,208.88066,-97.93587,-229.651,-216.16956
6397,-317.0913,-357.15762,-313.89423,-258.75568,300.95874,261.83426,384.50815,136.50896,156.77382,313.35883,-340.28482,327.90695,439.1026,199.02519,191.54158,413.47305,-398.05908,-422.8901,211.65349,300.89743,398.1948,32.096268,224.50221,412.01608,-349.80057,419.93912,-271.78302,63.4745,381.6477,-183.93208,-421.11966,-387.88492
6431,-142.27519,-165.54514,-144.34807,-118.18954,140.88799,120.69771,178.16316,62.190487,72.217674,145.88527,-155.6435,150.4371,199.30788,88.679214,85.812614,189.84518,-182.76628,-194.22414,95.59464,135.79753,182.9774,14.108646,102.59147,190.36256,-162.31053,193.59007,-120.76654,27.666647,172.92288,-80.05452,-189.82066,-180.43398
6734,-215.0936,-245.39542,-214.9986,-176.75165,207.61043,179.50406,264.1778,93.16613,107.47245,215.67912,-232.57837,224.3943,299.21603,134.63597,129.85274,283.02576,-272.4786,-289.52695,143.93674,204.57379,272.6741,21.605654,153.39903,282.7387,-240.4557,287.94586,-183.66042,42.556683,259.89066,-123.30968,-286.17868,-266.8799
6883,-275.45758,-311.54553,-273.53403,-225.28568,262.86325,228.23128,335.40457,118.82085,136.65804,273.49387,-296.32843,285.6624,382.01105,172.74315,166.36237,360.23367,-346.80804,-368.4647,184.01295,261.58157,346.97055,27.817432,195.4854,359.2572,-305.17834,366.07657,-235.81236,54.93157,331.9556,-159.1866,-366.0435,-338.49954
6971,-112.99657,-133.34431,-115.880135,-94.62958,113.98085,97.01372,143.43764,49.712936,57.963768,117.72055,-124.656624,120.60164,159.04555,70.20948,68.09577,152.29144,-146.61148,-155.81017,76.162155,108.119644,146.80025,11.054537,82.09515,153.1147,-130.81897,155.50679,-95.45017,21.720203,137.90767,-62.691525,-151.0179,-145.56644
7112,-165.14061,-190.62979,-166.53976,-136.581,161.85403,139.16922,205.19115,71.92224,83.29667,167.81297,-179.8066,173.67032,230.68546,103.10642,99.64034,219.1134,-210.94528,-224.16504,110.773766,157.39497,211.15685,16.462383,118.55317,219.384,-186.8613,223.23988,-140.5122,32.33463,200.23694,-93.630135,-220.08034,-207.59021
7341,-172.39574,-198.55334,-173.55498,-142.414,168.49301,145.01627,213.72006,75.00981,86.77824,174.73608,-187.44757,181.00218,240.59378,107.68158,104.02138,228.36595,-219.8495,-233.63559,115.5897,164.23503,220.05934,17.183208,123.58907,228.55963,-194.63145,232.60123,-146.75594,33.82488,208.88066,-97.93587,-229.651,-216.16956
7381,-228.62279,-260.2235,-228.11981,-187.63023,219.99667,190.42592,280.1454,98.917244,114.01588,228.63869,-246.86827,238.12808,317.7741,143.17665,138.03561,300.33194,-289.14014,-307.2222,152.91884,217.35109,289.32895,22.99838,162.8334,299.89133,-254.96484,305.4612,-195.34827,45.328705,276.0441,-131.35016,-304.07938,-282.9335
7394,-219.25642,-249.958,-219.03596,-180.09897,211.42183,182.86462,269.0911,94.93579,109.48595,219.66678,-236.97527,228.62016,304.92624,137.26384,132.37054,288.3508,-277.6053,-294.97168,146.70036,208.50528,277.79868,22.034208,156.30202,288.01663,-244.92021,293.33533,-187.25658,43.40946,264.86108,-125.78355,-291.68665,-271.81958
260,-87.03715,-104.84122,-90.68841,-73.731255,90.08784,76.01108,112.703354,38.63232,45.411972,92.7909,-97.2366,94.22991,123.474625,53.859844,52.42319,119.06359,-114.62994,-121.77041,58.92318,83.61761,114.796135,8.465258,63.974697,120.12033,-102.89283,121.77585,-73.11248,16.445744,106.907455,-47.35374,-116.71341,-114.69799
2630,-145.27356,-168.78043,-147.21857,-120.59807,143.61742,123.10412,181.6343,63.463497,73.61574,148.70506,-158.77283,153.41862,203.34476,90.564255,87.609924,193.62567,-186.40483,-198.10924,97.58874,138.60735,186.60745,14.366304,104.64208,194.11644,-165.50435,197.41118,-123.30956,28.292482,176.47263,-81.82976,-193.73306,-183.9324
3484,-164.09964,-189.48785,-165.52934,-135.74382,160.89996,138.32834,203.96075,71.47933,82.79217,166.81473,-178.70648,172.6125,229.25664,102.449486,99.01076,217.78078,-209.66231,-222.80219,110.0827,156.4116,209.87404,16.354967,117.82642,218.06294,-185.7438,221.89018,-139.61305,32.121998,198.99336,-93.011856,-218.70264,-206.35382
4133,-228.62282,-260.22357,-228.11987,-187.63028,219.99672,190.42596,280.14545,98.91727,114.01591,228.63873,-246.86832,238.12814,317.77414,143.17667,138.03564,300.332,-289.1402,-307.22226,152.91887,217.35114,289.329,22.998386,162.83344,299.89136,-254.96489,305.46127,-195.34831,45.328716,276.04416,-131.35017,-304.0794,-282.93356
4531,-178.65607,-205.43408,-179.64075,-147.4497,174.2342,150.07767,221.13545,77.67266,89.82468,180.75157,-194.07368,187.37872,249.2055,111.634384,107.811134,236.39247,-227.57896,-241.84134,119.745735,170.154,227.78815,17.84089,127.969925,236.51552,-201.35773,240.7329,-152.17438,35.101425,216.36772,-101.65653,-237.94992,-223.6181
5717,-172.39574,-198.55334,-173.55498,-142.414,168.49301,145.01627,213.72006,75.00981,86.77824,174.73608,-187.44757,181.00218,240.59378,107.68158,104.02138,228.36595,-219.8495,-233.63559,115.5897,164.23503,220.05934,17.183208,123.58907,228.55963,-194.63145,232.60123,-146.75594,33.82488,208.88066,-97.93587,-229.651,-216.16956
1676,-222.3785,-253.37984,-222.06398,-182.60939,214.28008,185.38503,272.77588,96.262985,110.995995,222.65738,-240.27292,231.78952,309.20898,139.23473,134.2589,292.34457,-281.45016,-299.0552,148.7731,211.4538,281.64224,22.35561,158.47913,291.97482,-248.26846,297.37738,-189.95375,44.049145,268.5887,-127.63903,-295.81747,-275.52432
1969,-185.95108,-213.44385,-186.72643,-153.31693,180.92058,155.97258,229.76549,80.774925,93.36683,187.75336,-201.7893,194.7999,259.22974,116.239876,112.22563,245.73755,-236.57768,-251.39647,124.5889,177.04828,236.78506,18.601128,133.0685,245.77841,-209.19115,250.19785,-158.48306,36.591225,225.0875,-105.991844,-247.61319,-232.28896
